oblast,region,depth,parent_text,text,leaf,id,y012025,y022025,y032025,y042025,y052025,y062025,y072025,y082025,y092025,y102025,y112025,y122025,y012026,y022026
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,Операции с недвижимым имуществом,Операции с недвижимым имуществом,False,448715,10227747813,13499310813,20176958813,30693068813,36744105813,43048514813,49706749409,58447972409,67033336689,70312033238,75621179611,86161394535,3552834701.0,7717592626.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Операции с недвижимым имуществом,Покупка и продажа собственного недвижимого имущества ,False,448716,10177964295,13425873295,20078870295,30514252295,36517525295,42759053295,49116786397,57742252397,66121493407,69226208068,74497989861,84949387081,2912704752.0,7053863474.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Покупка и продажа собственного недвижимого имущества ,Покупка и продажа собственного недвижимого имущества ,False,448717,10177964295,13425873295,20078870295,30514252295,36517525295,42759053295,49116786397,57742252397,66121493407,69226208068,74497989861,84949387081,2912704752.0,7053863474.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Покупка и продажа собственного недвижимого имущества ,Покупка и продажа многоквартирных и жилых домов (особняков),True,543091,10137863135,13349022135,19999824135,30434206135,36433679135,42675207135,49032940237,57658406237,66037647248,69142361909,74414143702,84259159204,2912704752.0,6551625975.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Покупка и продажа собственного недвижимого имущества ,Покупка и продажа прочей недвижимости,True,543092,40101159,76851159,79046159,80046159,83846159,83846159,83846159,83846159,83846159,83846159,83846159,690229153,,502237498.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Операции с недвижимым имуществом,Аренда и управление собственной или арендуемой недвижимостью,False,448719,48780035,55135035,74841035,135167035,151828035,181830035,448420723,530288723,673719926,847701814,885067824,973885529,640129949.0,663729152.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Аренда и управление собственной или арендуемой недвижимостью,Аренда и управление собственной или арендуемой недвижимостью,False,448720,48780035,55135035,74841035,135167035,151828035,181830035,448420723,530288723,673719926,847701814,885067824,973885529,640129949.0,663729152.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Аренда и управление собственной или арендуемой недвижимостью,Аренда и управление собственной недвижимостью,True,18946171,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Аренда и управление собственной или арендуемой недвижимостью,Аренда (субаренда) и эксплуатация арендуемой недвижимости,True,18951451,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Аренда и управление собственной или арендуемой недвижимостью,Аренда и эксплуатация торгового рынка,True,18951452,,,,,,,,,,,1050228,2507746,1270641.0,1421287.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Операции с недвижимым имуществом,Операции с недвижимым имуществом за вознаграждение или на договорной основе,False,448722,1003542,18302542,23247542,43649542,74752542,107631542,141542349,175431349,238120943,238120943,238120943,238120943,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Операции с недвижимым имуществом за вознаграждение или на договорной основе,Деятельность агентств по операциям с недвижимым имуществом,False,448723,,,x,x,x,x,x,x,x,x,x,x,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность агентств по операциям с недвижимым имуществом,Посреднические услуги при купле-продаже и сдаче внаем недвижимого имущества производственно-технического назначения,True,448724,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность агентств по операциям с недвижимым имуществом,Посреднические услуги при купле-продаже и сдаче внаем жилья и другого недвижимого имущества непроизводственного назначения,True,448725,,,x,x,x,x,x,x,x,x,x,x,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Операции с недвижимым имуществом за вознаграждение или на договорной основе,Управление недвижимым имуществом за вознаграждение или на договорной основе,False,448726,1003542,18302542,18302542,38704542,69807542,102686542,136597349,170486349,233175943,233175943,233175943,233175943,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Управление недвижимым имуществом за вознаграждение или на договорной основе,Управление недвижимостью за вознаграждение или на договорной основе,True,18946173,1003542,18302542,18302542,38704542,69807542,102686542,136597349,170486349,233175943,233175943,233175943,233175943,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,1,Всего,"Профессиональная, научная и техническая деятельность",False,448728,193864947,364196947,1387746947,1758957947,2038198947,2580361947,3025842763,3101515763,3733480360,4232898240,5227523189,5872324135,85159190.0,206282759.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,"Профессиональная, научная и техническая деятельность",Деятельность в области права и бухгалтерского учета,False,448729,5247244,6130244,6130244,91280244,93861244,124492244,124741778,130304778,252739563,252785655,252961670,289100070,956731.0,23064157.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Деятельность в области права и бухгалтерского учета,Деятельность в области права,False,448730,1198015,2011015,2011015,2011015,2011015,2923015,2923015,3143015,4212878,4212878,4212878,4235878,599252.0,22560032.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Деятельность в области права,Деятельность в области права,False,448731,1198015,2011015,2011015,2011015,2011015,2923015,2923015,3143015,4212878,4212878,4212878,4235878,599252.0,22560032.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области права,Адвокатская деятельность,True,18703669,1198015,2011015,2011015,2011015,2011015,2011015,2011015,2231015,3015691,3015691,3015691,3038691,,21949781.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области права,Прочая деятельность в области права,True,448734,,,,,,912000,912000,912000,1197187,1197187,1197187,1197187,599252.0,610252.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Деятельность в области права и бухгалтерского учета,Деятельность в области бухгалтерского учета и аудита; консультирование по налогообложению,False,448735,4049228,4119228,4119228,89269228,91850228,121569228,121818762,127161762,248529156,248575248,248751263,284866663,357479.0,504125.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Деятельность в области бухгалтерского учета и аудита; консультирование по налогообложению,Деятельность в области бухгалтерского учета и аудита; консультирование по налогообложению,False,448736,4049228,4119228,4119228,89269228,91850228,121569228,121818762,127161762,248529156,248575248,248751263,284866663,357479.0,504125.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области бухгалтерского учета и аудита; консультирование по налогообложению,Деятельность по проведению финансовой ревизии (аудита),True,19197020,4049228,4119228,4119228,88424228,90934228,120415228,120530495,125873495,247240889,247240889,247290751,281407425,357479.0,357479.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области бухгалтерского учета и аудита; консультирование по налогообложению,Деятельность в области составления счетов и бухгалтерского учета,True,19197019,,,,x,916000,1154000,1288267,1288267,1288267,1334359,1460512,3459238,,146645.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области бухгалтерского учета и аудита; консультирование по налогообложению,Консультирование в области налогообложения,True,19197022,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,"Профессиональная, научная и техническая деятельность",Деятельность головных компаний; консультирование по вопросам управления ,False,448738,3206100,20644100,27038100,175707100,306469100,626961100,780077844,815702844,1105273409,1232892243,2125618843,2147240062,6360207.0,38522489.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Деятельность головных компаний; консультирование по вопросам управления ,Деятельность головных компаний,False,448739,875188,8143188,14357188,30051188,34388188,38341188,66011844,84424844,103996268,112032480,119792106,121897107,4320395.0,5186268.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Деятельность головных компаний,Деятельность головных компаний,False,448740,875188,8143188,14357188,30051188,34388188,38341188,66011844,84424844,103996268,112032480,119792106,121897107,4320395.0,5186268.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность головных компаний,"Деятельность головных компаний, связанная с реализацией государственной политики индустриально-инновационного развития",True,18946175,,3635000,8016000,17060000,17060000,17060000,25354779,29241779,48813203,50999066,53257676,55362677,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность головных компаний,Деятельность прочих головных компаний,True,18946176,875188,4508188,6341188,12991188,17328188,21281188,40657065,55183065,55183065,61033413,66532999,66532999,4320395.0,5186268.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Деятельность головных компаний; консультирование по вопросам управления ,Деятельность по консультированию по вопросам управления,False,448742,2330853,12500853,12680853,145655853,272080853,588619853,714065942,731277942,1001277083,1120859704,2005828109,2025344327,2039812.0,33336222.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Деятельность по консультированию по вопросам управления,Консультирование по вопросам коммерческой деятельности и прочее консультирование по вопросам управления,False,448745,2330853,12500853,12680853,145655853,272080853,588619853,714065942,731277942,1001277083,1120859704,2005828109,2025344327,2039812.0,33336222.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Консультирование по вопросам коммерческой деятельности и прочее консультирование по вопросам управления,Консультирование по вопросам коммерческой деятельности и управления,True,18946177,2330853,12500853,12680853,145590853,272015853,559073853,684519942,701731942,971731083,1091313704,1976282109,1995743051,2039812.0,33336222.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Консультирование по вопросам коммерческой деятельности и прочее консультирование по вопросам управления,Консультативное сопровождение концессионных проектов и проектов государственно-частного партнерства,True,18946178,,,,x,x,29546000,29546000,29546000,29546000,29546000,29546000,29601276,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,"Профессиональная, научная и техническая деятельность","Деятельность в области архитектуры, инженерных изысканий, технических испытаний и анализа",False,448747,115986540,136147540,466355540,547720540,648454540,766731540,942379282,955753282,1050560113,1285859549,1346843173,1577524268,27647273.0,49432408.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,"Деятельность в области архитектуры, инженерных изысканий, технических испытаний и анализа","Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях",False,448748,115986540,136147540,466355540,547720540,648454540,766731540,941656680,955030680,1049837511,1285136947,1346120571,1576801666,27647273.0,49081794.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,"Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях",Деятельность в области архитектуры,False,448749,,,,x,x,x,x,x,x,x,x,x,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области архитектуры,"Деятельность в области архитектуры, за исключением объектов атомной промышленности и атомной энергетики  ",True,18951462,,,,x,x,x,x,x,x,x,x,x,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,"Деятельность в области архитектуры, инженерных изысканий и предоставление технических консультаций в этих областях",Деятельность в области инженерных изысканий и предоставление технических консультаций в этой области,False,448751,115986540,136147540,466355540,547664540,648398540,766675540,941600680,954974680,1049781511,1285080947,1346064571,1576745666,27647273.0,49081794.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области инженерных изысканий и предоставление технических консультаций в этой области,"Деятельность в области инженерно-технического проектирования, за исключением объектов атомной промышленности и атомной энергетики",True,18951463,908306,908306,1757306,2625306,25641306,27183306,27183306,27487306,30973140,31643335,34423559,34534111,4010127.0,4434063.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области инженерных изысканий и предоставление технических консультаций в этой области,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),True,448753,115078235,135022235,349501235,429434235,507152235,623887235,798812374,811882374,903203371,1137832611,1196036012,1426607831,23638788.0,44649373.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области инженерных изысканий и предоставление технических консультаций в этой области,Геодезическая деятельность,True,448754,,217000,115097000,115605000,115605000,115605000,115605000,115605000,115605000,115605000,115605000,115605000,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность в области инженерных изысканий и предоставление технических консультаций в этой области,Деятельность в области картографии,True,18946179,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,"Деятельность в области архитектуры, инженерных изысканий, технических испытаний и анализа",Технические испытания и анализы,False,448756,,,,,,,722602,722602,722602,722602,722602,722602,,350614.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Технические испытания и анализы,Технические испытания и анализы,False,448757,,,,,,,722602,722602,722602,722602,722602,722602,,350614.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Технические испытания и анализы,Лабораторно-аналитические исследования в геологической отрасли,True,18946181,,,,,,,,,,,,,,350614.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Технические испытания и анализы,"Деятельность прочих учреждений, осуществляющих технические испытания и анализы",True,448760,,,,,,,722602,722602,722602,722602,722602,722602,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,"Профессиональная, научная и техническая деятельность",Научные исследования и разработки,False,448761,67049092,193299092,357362092,396296092,440270092,505393092,619210836,633598836,738101964,832179465,868947569,1197085476,49789289.0,93808334.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Научные исследования и разработки,Научные исследования и экспериментальные разработки в области естественных и технических наук ,False,448762,67049092,193299092,357362092,396296092,440270092,505393092,619210836,633598836,738101964,832179465,868947569,1197085476,49789289.0,93808334.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Научные исследования и экспериментальные разработки в области естественных и технических наук ,Научные исследования и экспериментальные разработки в области биотехнологий,False,448763,200532,200532,200532,760532,760532,760532,760532,5306532,9918172,11085242,11303688,32872631,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Научные исследования и экспериментальные разработки в области биотехнологий,Научные исследования и экспериментальные разработки в области биотехнологий,True,448764,200532,200532,200532,760532,760532,760532,760532,5306532,9918172,11085242,11303688,32872631,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Научные исследования и экспериментальные разработки в области естественных и технических наук ,Прочие научные исследования и экспериментальные разработки в области естественных и технических наук ,False,448765,66848619,193098619,357161619,395535619,439509619,504632619,618450363,628292363,728183851,821094282,857643940,1164211629,49789289.0,93808334.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Прочие научные исследования и экспериментальные разработки в области естественных и технических наук ,"Научные исследования и экспериментальные разработки в области проектирования, строительства, ремонта, содержания и диагностики автомобильных дорог и мостовых сооружений",True,18946182,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Прочие научные исследования и экспериментальные разработки в области естественных и технических наук ,"Научно-исследовательские, опытно-методические и опытно-конструкторские работы в геологической отрасли",True,18946183,,,x,119737000,128883000,129520000,130557314,130939314,131285445,131329537,131329537,131329537,149634.0,860861.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Прочие научные исследования и экспериментальные разработки в области естественных и технических наук ,Научные исследования и разработки в области космической деятельности,True,18946184,,,,,,,,x,11029859,44371871,61108504,74231442,,11651956.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Прочие научные исследования и экспериментальные разработки в области естественных и технических наук ,Прочие исследования и разработки в области естественных и технических наук,True,18946187,66848619,193098619,238211619,275798619,310626619,375112619,487893049,496913049,585871019,645395347,665208372,958653122,49641297.0,81297321.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,"Профессиональная, научная и техническая деятельность",Рекламная деятельность и исследование конъюнктуры рынка,False,448770,620537,2273537,523997537,525870537,526630537,529885537,530735495,531205495,535905550,558390336,561665742,586419825,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Рекламная деятельность и исследование конъюнктуры рынка,Рекламная деятельность,False,448771,620537,2273537,523997537,525848537,525878537,528333537,528451804,528921804,531953621,554438407,557713813,575848789,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Рекламная деятельность,Деятельность рекламных агентств,False,448772,620537,2273537,523997537,525848537,525878537,528333537,528451804,528921804,531953621,554438407,557713813,575848789,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность рекламных агентств,Деятельность рекламных агентств,True,448773,620537,2273537,523997537,525848537,525878537,528333537,528451804,528921804,531953621,554438407,557713813,575848789,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Рекламная деятельность и исследование конъюнктуры рынка,Исследование конъюнктуры рынка и изучение общественного мнения,False,448776,,,,x,752000,1552000,2283691,2283691,3951929,3951929,3951929,10571036,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Исследование конъюнктуры рынка и изучение общественного мнения,Исследование конъюнктуры рынка и изучение общественного мнения,False,448777,,,,x,752000,1552000,2283691,2283691,3951929,3951929,3951929,10571036,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Исследование конъюнктуры рынка и изучение общественного мнения,Исследование конъюнктуры рынка и изучение общественного мнения,True,448778,,,,x,752000,1552000,2283691,2283691,3951929,3951929,3951929,10571036,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,"Профессиональная, научная и техническая деятельность","Прочая профессиональная, научная и техническая деятельность",False,448779,1755434,5702434,5858434,18938434,18938434,20958434,20958434,24503434,40052593,59594181,59594181,63062424,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,"Прочая профессиональная, научная и техническая деятельность","Прочая профессиональная, научная и техническая деятельность, не включенная в другие группировки",False,448789,1755434,5702434,5858434,18938434,18938434,20958434,20958434,24503434,40052593,59594181,59594181,63062424,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,"Прочая профессиональная, научная и техническая деятельность, не включенная в другие группировки","Прочая профессиональная, научная и техническая деятельность, не включенная в другие группировки",False,448790,1755434,5702434,5858434,18938434,18938434,20958434,20958434,24503434,40052593,59594181,59594181,63062424,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,"Прочая профессиональная, научная и техническая деятельность, не включенная в другие группировки","Иная профессиональная, научная и техническая деятельность, не включенная в другие группировки",True,448792,1755434,5702434,5858434,18938434,18938434,20958434,20958434,24503434,40052593,59594181,59594181,63062424,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,"Профессиональная, научная и техническая деятельность",Ветеринарная деятельность,False,448793,,,x,3145000,3575000,5940000,7739094,10447094,10847168,11196766,11891964,11891964,404048.0,1453728.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Ветеринарная деятельность,Ветеринарная деятельность,False,448794,,,x,3145000,3575000,5940000,7739094,10447094,10847168,11196766,11891964,11891964,404048.0,1453728.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Ветеринарная деятельность,Ветеринарная деятельность,False,448795,,,x,3145000,3575000,5940000,7739094,10447094,10847168,11196766,11891964,11891964,404048.0,1453728.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Ветеринарная деятельность,Ветеринарная деятельность,True,448796,,,x,3145000,3575000,5940000,7739094,10447094,10847168,11196766,11891964,11891964,404048.0,1453728.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,1,Всего,Деятельность в области административного и вспомогательного обслуживания,False,448797,181497789,278496789,304627789,779615789,874823789,1477505789,1938466671,2341819671,2690068036,3182043715,3382717590,4358004273,136036202.0,273896477.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,Деятельность в области административного и вспомогательного обслуживания,"Аренда, прокат и лизинг",False,448798,175188826,268297826,285219826,725834826,802748826,1374441826,1826823217,2226964217,2539525096,3012259740,3148875597,4041501027,132492977.0,269461218.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,"Аренда, прокат и лизинг",Аренда и лизинг автомобилей ,False,448799,165733999,252403999,267461999,691092999,763900999,1314678999,1736660593,2006287593,2072966981,2326159061,2326159061,2632512922,,22586685.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Аренда и лизинг автомобилей ,Аренда и лизинг легковых автомобилей и легких автотранспортных средств,False,448800,165733999,252403999,267461999,691092999,763900999,1314678999,1736660593,2006287593,2058107612,2311299692,2311299692,2617653553,,22586685.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Аренда и лизинг легковых автомобилей и легких автотранспортных средств,Аренда легковых автомобилей и легких автотранспортных средств,True,543075,165733999,252403999,267461999,691092999,763900999,1314678999,1736660593,2006287593,2058107612,2311299692,2311299692,2617653553,,22586685.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Аренда и лизинг легковых автомобилей и легких автотранспортных средств,Лизинг легковых автомобилей и легких автотранспортных средств,True,543076,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Аренда и лизинг автомобилей ,Аренда и лизинг грузовых автомобилей,False,448802,,,,,,,,,14859369,14859369,14859369,14859369,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Аренда и лизинг грузовых автомобилей,Аренда грузовых автомобилей,True,543077,,,,,,,,,14859369,14859369,14859369,14859369,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,"Аренда, прокат и лизинг",Аренда и лизинг предметов личного потребления и бытовых товаров,False,448804,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Аренда и лизинг предметов личного потребления и бытовых товаров,Аренда и лизинг прочих предметов личного потребления и бытовых товаров,False,448809,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Аренда и лизинг прочих предметов личного потребления и бытовых товаров,Аренда и лизинг прочих предметов личного потребления и бытовых товаров,True,448810,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,"Аренда, прокат и лизинг","Аренда и лизинг прочих машин, оборудования и материальных активов",False,448811,9454827,15893827,17757827,34741827,38847827,59762827,90162624,220676624,466558115,686100678,822716536,1408986829,132492977.0,246874533.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,"Аренда и лизинг прочих машин, оборудования и материальных активов",Аренда и лизинг сельскохозяйственных машин и оборудования ,False,448812,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Аренда и лизинг сельскохозяйственных машин и оборудования ,Аренда сельскохозяйственных машин и оборудования ,True,543079,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,"Аренда и лизинг прочих машин, оборудования и материальных активов",Аренда и лизинг строительных машин и оборудования ,False,448814,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Аренда и лизинг строительных машин и оборудования ,Аренда строительных машин и оборудования ,True,543081,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,"Аренда и лизинг прочих машин, оборудования и материальных активов","Аренда и лизинг прочих машин, оборудования и материальных активов, не включенных в другие группировки",False,448822,9454827,15893827,17757827,34741827,38847827,59762827,90162624,220676624,466558115,686100678,822716536,1408986829,132492977.0,246874533.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,"Аренда и лизинг прочих машин, оборудования и материальных активов, не включенных в другие группировки","Аренда прочих машин, оборудования и материальных активов, не включенных в другие группировки",True,543089,9454827,15893827,17757827,34741827,38847827,59762827,90162624,220676624,466558115,686100678,822716536,1408986829,132492977.0,246874533.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,"Аренда и лизинг прочих машин, оборудования и материальных активов, не включенных в другие группировки","Лизинг прочих машин, оборудования и материальных активов, не включенных в другие группировки",True,543090,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,Деятельность в области административного и вспомогательного обслуживания,Деятельность в области трудоустройства,False,448827,,,,,,,,,,,,42970334,1474487.0,1535809.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Деятельность в области трудоустройства,Деятельность агентств по трудоустройству,False,448828,,,,,,,,,,,,,1474487.0,1535809.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Деятельность агентств по трудоустройству,Деятельность агентств по трудоустройству,False,448829,,,,,,,,,,,,,1474487.0,1535809.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность агентств по трудоустройству,Деятельность агентств по трудоустройству,True,448830,,,,,,,,,,,,,1474487.0,1535809.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,Деятельность в области трудоустройства,Прочая деятельность по обеспечению трудовыми ресурсами (персоналом),False,448834,,,,,,,,,,,,42970334,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Прочая деятельность по обеспечению трудовыми ресурсами (персоналом),Прочая деятельность по обеспечению трудовыми ресурсами (персоналом),False,448835,,,,,,,,,,,,42970334,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Прочая деятельность по обеспечению трудовыми ресурсами (персоналом),"Прочая деятельность по обеспечению трудовыми ресурсами (персоналом), кроме деятельности организаций, учрежденных национальными компаниями",True,18951507,,,,,,,,,,,,42970334,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,2,Деятельность в области административного и вспомогательного обслуживания,"Деятельность туристских агентств и операторов, бронирование и сопутствующая деятельность",False,448837,293769,3840769,5047769,16404769,17041769,18694769,20438685,23369685,24774207,26690610,29246388,32335252,,830711.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,"Деятельность туристских агентств и операторов, бронирование и сопутствующая деятельность",Деятельность туристских агентств и операторов,False,448838,293769,3840769,5047769,16404769,17041769,18694769,20438685,23369685,24774207,26690610,29246388,32335252,,830711.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Деятельность туристских агентств и операторов,Деятельность туристских агентств,False,448839,,x,x,12365000,12365000,14018000,15292848,18223848,19234296,19234296,21515337,24604200,,830711.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность туристских агентств,Деятельность туристских агентств,True,448840,,x,x,12365000,12365000,14018000,15292848,18223848,19234296,19234296,21515337,24604200,,830711.0
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Деятельность туристских агентств и операторов,Деятельность туристских операторов,False,448841,293769,1661769,2868769,4039769,4676769,4676769,5145837,5145837,5539910,7456314,7729621,7729621,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Деятельность туристских операторов,Деятельность туристских операторов,True,448842,293769,1661769,2868769,4039769,4676769,4676769,5145837,5145837,5539910,7456314,7729621,7729621,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,3,"Деятельность туристских агентств и операторов, бронирование и сопутствующая деятельность",Прочие услуги по бронированию и сопутствующая деятельность,False,448843,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,4,Прочие услуги по бронированию и сопутствующая деятельность,Прочие услуги по бронированию и сопутствующая деятельность,False,448844,,,,,,,,,,,,,,
Г.АЛМАТЫ,МЕДЕУСКИЙ РАЙОН,5,Прочие услуги по бронированию и сопутствующая деятельность,Прочие услуги по бронированию и сопутствующая деятельность,True,448845,,,,,,,,,,,,,,
