id,text,leaf,measureName,y122020,122020,y122021,122021,y122019,122019,y122024,122024,y122023,122023,y122022,122022,depth,parent_text,oblast,region
18696143,Строительство автомобильных дорог,false,,655730000,883,136626000,920,107356000,846,174972000,1031,90880000,994,53325000,957,4,Строительство автомобильных и железных дорог,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18946136,Строительство дорог и автомагистралей,true,,655730000,883,136626000,920,107356000,846,174972000,1031,90880000,994,53325000,957,5,Строительство автомобильных дорог,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448165,Строительство распределительных инженерных сооружений,false,,x,883,x,920,,,45813000,1031,21847000,994,14474000,957,3,Гражданское строительство,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448170,Строительство линий электропередач и телекоммуникаций ,false,,x,883,x,920,,,45813000,1031,21847000,994,14474000,957,4,Строительство распределительных инженерных сооружений,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448171,Строительство линий электропередач и телекоммуникаций ,true,,x,883,x,920,,,45813000,1031,21847000,994,14474000,957,5,Строительство линий электропередач и телекоммуникаций ,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18696516,Строительство прочих инженерных сооружений,false,,307300000,883,x,920,,,,,,,,,3,Гражданское строительство,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18696517,"Строительство прочих инженерных сооружений, не включенных в другие группировки",false,,307300000,883,x,920,,,,,,,,,4,Строительство прочих инженерных сооружений,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18696518,"Строительство прочих инженерных сооружений, не включенных в другие группировки",true,,307300000,883,x,920,,,,,,,,,5,"Строительство прочих инженерных сооружений, не включенных в другие группировки",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448177,Специализированные строительные работы,false,,53384000,883,21418000,920,80849000,846,157875000,1031,8167000,994,28328000,957,2,Строительство,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448187,"Монтаж и установка электрического, водопроводного и прочего оборудования",false,,52658000,883,18933000,920,77814000,846,157875000,1031,8167000,994,28113000,957,3,Специализированные строительные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448188,Электромонтажные работы,false,,38191000,883,17922000,920,77814000,846,x,1031,860000,994,10113000,957,4,"Монтаж и установка электрического, водопроводного и прочего оборудования",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
18951435,Прочие электромонтажные работы,true,,38191000,883,17922000,920,77814000,846,x,1031,860000,994,10113000,957,5,Электромонтажные работы,ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448190,"Монтаж систем водоснабжения, отопления и кондиционирования воздуха",false,,,,,,,,x,1031,,,,,4,"Монтаж и установка электрического, водопроводного и прочего оборудования",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
448191,"Монтаж систем водоснабжения, отопления и кондиционирования воздуха",true,,,,,,,,x,1031,,,,,5,"Монтаж систем водоснабжения, отопления и кондиционирования воздуха",ОБЛАСТЬ ЖЕТІСУ,ТАЛДЫКОРГАН Г.А.
