id,text,leaf,measureName,y122020,122020,y122021,122021,y122019,122019,y122024,122024,y122023,122023,y122022,122022,depth,parent_text,oblast,region
18696143,Строительство автомобильных дорог,false,,1175905000,883,463353000,920,315782000,846,345293000,1031,928992000,994,2851603000,957,4,Строительство автомобильных и железных дорог,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18946136,Строительство дорог и автомагистралей,true,,1172596000,883,460629000,920,315463000,846,308261000,1031,928992000,994,2727944000,957,5,Строительство автомобильных дорог,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18946137,"Деятельность по организации строительства, реконструкции, ремонта, платного движения и содержания автомобильных дорог (участков) общего пользования международного и республиканского значения",true,,x,883,x,920,x,846,37032000,1031,,,x,957,5,Строительство автомобильных дорог,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448161,Строительство железных дорог и метро,false,,,,,,,,x,1031,,,,,4,Строительство автомобильных и железных дорог,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448162,Строительство железных дорог и метро,true,,,,,,,,x,1031,,,,,5,Строительство железных дорог и метро,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448165,Строительство распределительных инженерных сооружений,false,,x,883,x,920,,,351000,1031,1494000,994,x,957,3,Гражданское строительство,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448166,Строительство трубопроводов,false,,x,883,x,920,,,351000,1031,1494000,994,x,957,4,Строительство распределительных инженерных сооружений,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448168,Строительство трубопроводов для систем водоснабжения и канализации,true,,x,883,x,920,,,351000,1031,1494000,994,x,957,5,Строительство трубопроводов,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18696516,Строительство прочих инженерных сооружений,false,,,,,,,,111238000,1031,,,,,3,Гражданское строительство,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18696517,"Строительство прочих инженерных сооружений, не включенных в другие группировки",false,,,,,,,,111238000,1031,,,,,4,Строительство прочих инженерных сооружений,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18696518,"Строительство прочих инженерных сооружений, не включенных в другие группировки",true,,,,,,,,111238000,1031,,,,,5,"Строительство прочих инженерных сооружений, не включенных в другие группировки",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448177,Специализированные строительные работы,false,,206124000,883,516357000,920,118071000,846,80173000,1031,75973000,994,72415000,957,2,Строительство,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448178,"Снос  зданий и сооружений, подготовка строительного участка",false,,x,883,,,x,846,,,,,,,3,Специализированные строительные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448181,Подготовка строительного участка,false,,x,883,,,x,846,,,,,,,4,"Снос  зданий и сооружений, подготовка строительного участка",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448182,Земляные работы,true,,x,883,,,x,846,,,,,,,5,Подготовка строительного участка,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448187,"Монтаж и установка электрического, водопроводного и прочего оборудования",false,,131228000,883,456243000,920,62017000,846,53796000,1031,29917000,994,56395000,957,3,Специализированные строительные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448188,Электромонтажные работы,false,,x,883,x,920,10909000,846,x,1031,,,x,957,4,"Монтаж и установка электрического, водопроводного и прочего оборудования",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18951434,"Электромонтажные работы по прокладке телекоммуникационных, компьютерных и телевизионных сетей",true,,x,883,,,10859000,846,,,,,,,5,Электромонтажные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
18951435,Прочие электромонтажные работы,true,,,,x,920,x,846,x,1031,,,x,957,5,Электромонтажные работы,КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448190,"Монтаж систем водоснабжения, отопления и кондиционирования воздуха",false,,x,883,x,920,x,846,1062000,1031,,,x,957,4,"Монтаж и установка электрического, водопроводного и прочего оборудования",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
448191,"Монтаж систем водоснабжения, отопления и кондиционирования воздуха",true,,x,883,x,920,x,846,1062000,1031,,,x,957,5,"Монтаж систем водоснабжения, отопления и кондиционирования воздуха",КОСТАНАЙСКАЯ ОБЛАСТЬ,КОСТАНАЙ Г.А.
